"LC1.agr","LC2.for","LC3.gr","LC4.wgr","LC5.wetl","LC6.riv","LC7.bu","LC8.barr","LC9.CN","LC10.man","LC11.fl","W1.ws","W2.tmin","W3.tmax","W4.pcp","W5.rh","O.obs","P.bd1","P.br1","P.cl1","P.sa1","P.si1","P.dem1","P.sl1","P.bd2","P.br2","P.cl2","P.sa2","P.si2","P.dem2","P.sl2","P.bd3","P.br3","P.cl3","P.sa3","P.si3","P.dem3","P.sl3","P.bd4","P.br4","P.cl4","P.sa4","P.si4","P.dem4","P.sl4","P.bd5","P.br5","P.cl5","P.sa5","P.si5","P.dem5","P.sl5","date","W6.pcpw","W7.pcpm","W8.pcpmx","C.area","C.basin","C.size","C.clim","C.mo"
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,1,23.8,32,57.6,95,77," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-01-31,38.6714285714286,39.3516129032258,57.6,169598.610000159,4,"large",3,1
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,1,23,29.8,49.8,95,77," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-02-01,38.6714285714286,21.7827586206897,57.6,169598.610000159,4,"large",3,2
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,1,23.2,29.8,44.4,95,77," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-02-02,38.6714285714286,21.7827586206897,57.6,169598.610000159,4,"large",3,2
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,2,22.4,29.6,40.4,95,77," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-02-03,38.6714285714286,21.7827586206897,57.6,169598.610000159,4,"large",3,2
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,1,22,33.6,34.6,95,295.6," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-02-04,38.6714285714286,21.7827586206897,57.6,169598.610000159,4,"large",3,2
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,2,23,30,22.4,95,429.3," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-02-05,38.6714285714286,21.7827586206897,57.6,169598.610000159,4,"large",3,2
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,2,25,31.4,21.5,95,528," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-02-06,15.1714285714286,21.7827586206897,20.4,169598.610000159,4,"large",3,2
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,1,22.5,26.4,20.4,95,387.8," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-02-07,15.1714285714286,21.7827586206897,20.4,169598.610000159,4,"large",3,2
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,3,22.2,26.2,18.2,95,238.6," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-02-08,15.1714285714286,21.7827586206897,20.4,169598.610000159,4,"large",3,2
10532.849076943,155585.57792938,2080.42569509,0,65.07,1266.2730508,60.43405184,0,61.6510654073248,0.562648487873489,0,0,24.6,33.2,16.4,95,143.6," 7471","27440"," 2578"," 3502"," 2500",0," 2258","15114"," 5828"," 8450","15628"," 9590","  388"," 5864"," 9154","  658","13582","10837","10791"," 4747"," 9760"," 2028","    3"," 7939"," 3735"," 8154","12946","10679","  162",0," 1380","  227"," 2894","15848"," 5368",2000-02-09,15.1714285714286,21.7827586206897,20.4,169598.610000159,4,"large",3,2
