"LC1.agr","LC2.for","LC3.gr","LC4.wgr","LC5.wetl","LC6.riv","LC7.bu","LC8.barr","LC9.CN","LC10.man","LC11.fl","W1.ws","W2.tmin","W3.tmax","W4.pcp","W5.rh","O.obs","P.bd1","P.br1","P.cl1","P.sa1","P.si1","P.dem1","P.sl1","P.bd2","P.br2","P.cl2","P.sa2","P.si2","P.dem2","P.sl2","P.bd3","P.br3","P.cl3","P.sa3","P.si3","P.dem3","P.sl3","P.bd4","P.br4","P.cl4","P.sa4","P.si4","P.dem4","P.sl4","P.bd5","P.br5","P.cl5","P.sa5","P.si5","P.dem5","P.sl5","date","W6.pcpw","W7.pcpm","W8.pcpmx","C.area","C.basin","C.size","C.clim","C.mo"
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,1,22,32.5,0,74,371.2,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-24,6.52857142857143,3.91290322580645,28.8,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,1,20,31.8,12.4,79,207.6,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-25,6.52857142857143,3.91290322580645,28.8,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,0,19,27,28.8,81,255,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-26,6.52857142857143,3.91290322580645,28.8,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,3,18.5,23.5,0,88,354,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-27,6.52857142857143,3.91290322580645,28.8,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,1,18,27.5,4.3,83,379.8,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-28,6.52857142857143,3.91290322580645,28.8,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,1,22.8,27.5,0.2,90,345.6,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-29,6.52857142857143,3.91290322580645,28.8,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,1,21.3,31,0,79,324.6,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-30,3.68571428571429,3.91290322580645,17.4,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,1,24.5,32.7,0,80,307.9,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-01-31,3.68571428571429,3.91290322580645,17.4,293551.290000073,4,"large",4,1
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,0.920103861,23.1,28,6,71.95564603,287.4,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-02-01,3.68571428571429,2.36551724137931,17.4,293551.290000073,4,"large",4,2
41323.685344843,245387.244097403,3520.89689524,0,292.05,2516.68685042,498.684048361,0,63.3548635362008,0.527210907651348,0,1,19.8,28.2,2,76,267,"18130","44339"," 5345"," 4368","11461",0," 8994","25919","11862","11465","23502","20181"," 6171","10487","12157"," 2466","19439","19405","14059","12435","14533"," 2413","  127","16364"," 9901"," 9801","20168","16010","  175",0," 6181"," 1618"," 3292","20020"," 8770",2000-02-02,3.68571428571429,2.36551724137931,17.4,293551.290000073,4,"large",4,2
